lp_w,Pf_Ps,alpha,trap_frac,mean_vx
4.0,0.875,1.721483793307495,0.061644444444444446,-0.6076700586153245
4.0,1.0,1.138190062796922,0.06235555555555555,-0.3875278799992667
4.0,1.125,1.3052669333986886,0.06013333333333333,0.5222508266648261
4.0,1.25,1.6853143134726911,0.06024444444444445,0.7858052993988068
4.0,1.375,1.8188828762400364,0.059644444444444444,0.9580535694087293
4.0,1.5,1.8894019359882555,0.05695555555555556,1.3555913100092396
4.0,1.625,1.9256840285944652,0.058222222222222224,1.2454004188762635
4.0,1.75,1.9607709653888865,0.058555555555555555,1.9285728032449958
4.0,1.875,1.965470153654443,0.058022222222222225,2.243274199338263
4.0,2.0,1.959489131083005,0.05651111111111111,2.664687265812208
